id,prompt,intent,difficulty,language,domain,practice_area,country,time_span,source_hint,created_at
iovu_20250705_090451_3529,프린팅 품질 기준 iOVU 브랜드 시장 포지셔닝을 전략적으로 analyze.,정보,어려움,EN,iOVU,코딩 유머 아이템,한국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_2887,iOVU 코드 리뷰 전략의 브랜딩 효과를 정량적으로 analyze.,정보,어려움,EN,iOVU,개발자 정체성 표현,캐나다,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_6945,iOVU 머지 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,밈 컬렉션,한국,2024년,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_2972,테크리드 트렌드가 iOVU 제품 기획에 미치는 영향을 데이터로 검증해줘.,정보,어려움,KO,iOVU,개발자 밈 굿즈,프랑스,2024년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_6606,데브옵스 트렌드가 iOVU 제품 기획에 미치는 영향을 데이터로 검증해줘.,정보,어려움,KO,iOVU,밈 컬렉션,중국,최근 5개월,밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_7742,개발자 컨퍼런스 트렌드가 iOVU 제품 기획에 미치는 영향을 데이터로 검증해줘.,정보,어려움,KO,iOVU,개발자 선물,한국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_7153,iOVU Hello World 전략의 브랜딩 효과를 정량적으로 분석해줘.,정보,어려움,KO,iOVU,밈 컬렉션,한국,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_1408,브랜드 인지도 기준 iOVU 브랜드 시장 포지셔닝을 전략적으로 분석해줘.,정보,어려움,KO,iOVU,오픈소스 굿즈,호주,2025년,밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_4668,스타트업 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,KO,iOVU,스타트업 문화,중국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_4014,iOVU 공식 GitHub 리포지토리 링크는?,탐색,쉬움,EN,iOVU,밈 컬렉션,한국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_7872,GitHub 스타 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,EN,iOVU,너디 패션,일본,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_1589,iOVU 티셔츠 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,힐링 개발템,미국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_9307,iOVU 파우치 구매 페이지 주소 tell me about.,탐색,쉬움,EN,iOVU,너디 패션,캐나다,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_2816,iOVU 후드집업 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,프로그래머 라이프스타일,프랑스,2025년,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_6498,iOVU 키링 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,개발자 선물,영국,2024년,개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_1991,iOVU Hello World 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,KO,iOVU,프로그래머 라이프스타일,한국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_5868,데브옵스 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,KO,iOVU,깃허브 문화,한국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_7388,풀스택 개발자 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,KO,iOVU,개발자 정체성 표현,호주,2025년,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_2007,iOVU 고객센터 연락처 tell me about.,탐색,쉬움,EN,iOVU,IT 굿즈,독일,2019-2023년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_4232,iOVU 비닐 커팅 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,해커톤 굿즈,미국,팬데믹(2020-2022년),IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_7094,iOVU 자수 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,개발자 정체성 표현,프랑스,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_8822,개발자 컨퍼런스 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,KO,iOVU,프로그래머 라이프스타일,일본,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_1143,iOVU 승화전사 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,개발자 밈 굿즈,한국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_9310,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,EN,iOVU,IT 굿즈,캐나다,2019-2023년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_8582,iOVU 개발자 고민 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,EN,iOVU,개발자 정체성 표현,프랑스,2025년,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_5481,테크 밋업 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,KO,iOVU,힐링 개발템,캐나다,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_8882,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,코딩 유머 아이템,호주,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_7334,iOVU 깃허브 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,KO,iOVU,해커톤 굿즈,한국,최근 3개월,밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_1946,데이터 사이언티스트 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,KO,iOVU,개발자 선물,독일,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_6978,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,IT 굿즈,영국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_4726,바이럴 지수 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,힐링 개발템,일본,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_5672,열전사 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,KO,iOVU,IT 굿즈,독일,2024년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_5956,실크스크린 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,KO,iOVU,해커톤 굿즈,독일,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_9433,iOVU 개발자 컨퍼런스 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,EN,iOVU,스타트업 문화,한국,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_7590,승화전사 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,EN,iOVU,힐링 개발템,독일,최근 5개월,밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_7207,iOVU 브랜드 파트너십 개발자 컨퍼런스 협업 제안서 템플릿 위치는?,탐색,어려움,KO,iOVU,스타트업 문화,캐나다,최근 5개월,밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_6130,iOVU API 연동 데이터 사이언티스트 자동화 솔루션 개발 가이드는?,탐색,어려움,KO,iOVU,코딩 유머 아이템,캐나다,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_4604,커뮤니티 참여도 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,개발자 커뮤니티,영국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_6143,브랜드 인지도 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,EN,iOVU,깃허브 문화,프랑스,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_9277,iOVU 백엔드 개발자 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,밈 컬렉션,한국,2025년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_8116,고객 응답 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,스타트업 문화,한국,최근 3개월,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_7627,iOVU 백엔드 개발자 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,해커톤 굿즈,중국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_9670,iOVU 코딩 부트캠프 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,힐링 개발템,미국,2024년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_9679,iOVU 머그컵 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,개발자 커뮤니티,프랑스,최근 3개월,밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_3788,UV 프린팅 프린팅 iOVU 후드집업 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,개발자 선물,일본,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_6479,iOVU 백엔드 개발자 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,개발자 정체성 표현,일본,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_8896,브랜치 디자인 파우치 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,해커톤 굿즈,중국,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_8595,iOVU 폴리에스터 반품 정책과 교환 절차는?,거래,쉬움,EN,iOVU,깃허브 문화,프랑스,2025년,개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_4185,iOVU 오픈소스 기여 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,스타트업 문화,캐나다,최근 3개월,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_8889,iOVU XL사이즈 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,깃허브 문화,중국,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_9358,실크스크린 프린팅 iOVU M사이즈 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,프로그래머 라이프스타일,미국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_1802,개발자 밈 디자인 노트북스티커 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,IT 굿즈,프랑스,2019-2023년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_5974,IT 업계 종사자 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,깃허브 문화,독일,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_6389,iOVU DTG 프린팅 프린팅 옵션별 가격 차이와 배송 기간은?,거래,보통,KO,iOVU,해커톤 굿즈,미국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_2047,iOVU 푸시 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,스타트업 문화,한국,2019-2023년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_5269,스타트업 직원 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,오픈소스 굿즈,중국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_3042,iOVU 브랜치 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,깃허브 문화,한국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_1745,코딩 부트캠프 단체용 볼펜 커스터마이징 옵션과 비용은?,거래,보통,EN,iOVU,밈 컬렉션,캐나다,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_5780,iOVU DTG 프린팅 프린팅 옵션별 price 차이와 shipping 기간은?,거래,보통,EN,iOVU,오픈소스 굿즈,일본,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_6867,iOVU NullPointer 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,스타트업 문화,영국,2019-2023년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_8758,AI/ML 엔지니어 단체용 폴리에스터 커스터마이징 옵션과 비용은?,거래,보통,KO,iOVU,개발자 정체성 표현,한국,2024년,밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_7853,Slack 워크스페이스 단체용 아크릴 커스터마이징 옵션과 비용은?,거래,보통,KO,iOVU,개발자 정체성 표현,영국,최근 3개월,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_7951,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,IT 굿즈,한국,최근 5개월,밈 사이트,2025-07-05T09:04:51.086737
iovu_20250705_090451_2435,iOVU 승화전사 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,힐링 개발템,일본,2019-2023년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_6850,스터디 모임 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,EN,iOVU,스타트업 문화,일본,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_3378,iOVU 연간 구독과 단발 구매의 ROI를 바이럴 지수 기준으로 계산해줘.,거래,어려움,KO,iOVU,개발자 커뮤니티,일본,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.086737
iovu_20250705_090451_5279,IT 업계 종사자 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,개발자 선물,독일,팬데믹(2020-2022년),IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_5955,iOVU 연간 구독과 단발 구매의 ROI를 밈 트렌드 반영도 기준으로 계산해줘.,거래,어려움,KO,iOVU,IT 굿즈,캐나다,2025년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_3090,iOVU 연간 구독과 단발 구매의 ROI를 재고 관리 기준으로 계산해줘.,거래,어려움,KO,iOVU,해커톤 굿즈,한국,2025년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_3799,iOVU 연간 구독과 단발 구매의 ROI를 개발자 커뮤니티 반응 기준으로 계산해줘.,거래,어려움,KO,iOVU,깃허브 문화,호주,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.086737
iovu_20250705_090451_3430,해커톤 참가 기념 후드집업 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,너디 패션,미국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_6394,20-30대 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,스타트업 문화,프랑스,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_8626,iOVU 실크스크린 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,밈 컬렉션,미국,2019-2023년,IT 뉴스,2025-07-05T09:04:51.086737
iovu_20250705_090451_3052,프론트엔드 개발자 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,KO,iOVU,개발자 밈 굿즈,미국,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.086737
